,Error,Cost,Q_pos_x_0,Q_pos_x_1,Q_pos_y_0,Q_pos_y_1,Q_pos_z_0,Q_pos_z_1,Q_att_x_0,Q_att_x_1,Q_att_y_0,Q_att_y_1,Q_att_z_0,Q_att_z_1,Q_vel_0,Q_vel_1,Q_omega_0,Q_omega_1,Q_horizon_0,Q_horizon_1
0,25639.8981833879,657404378.854496,775.504,814.153,758.453,861.621,1396.947,1478.586,26.036,129.97,228.459,124.23,471.845,297.156,17.307,24.278,98.155,44.741,1.671,1.606
0,29362.9822576668,862184727.064057,779.456,815.885,756.256,864.673,1401.741,1476.049,24.715,119.96,224.375,133.234,473.12,301.943,21.085,24.253,109.715,41.431,1.157,1.291
0,4.69783559185728E+148,2.2069659248121E+297,767.659,817.257,761.558,865.82,1398.594,1477.91,21.095,125.848,226.141,129.33,467.268,291.208,17.265,17.769,113.9,41.849,1.452,2.434
0,26252.1908062491,689177522.127708,777.034,808.44,762.044,861.587,1394.183,1478.837,22.495,118.637,229.412,123.27,462.6,291.009,14.603,17.234,112.982,37.506,1.825,2.846
0,24243.1007446336,587727933.714453,777.449,806.427,750.734,857.36,1383.312,1478.665,25.905,121.701,228.322,129.273,458.579,285.356,9.465,19.352,119.154,43.699,1.205,4.489
0,25265.6714738217,638354155.023089,780.089,799.226,748.48,859.088,1380.152,1469.561,27.244,126.237,228.328,126.193,457.609,287.896,7.609,13.461,113.779,44.159,1.084,3.861
0,16899.9161437906,285607165.667155,779.175,797.521,755.014,860.746,1387.202,1474.69,35.109,127.605,226.849,133.81,455.86,297.287,3.872,14.114,109.905,41.316,1.301,3.156
0,17916.1496616508,320988418.698671,781.281,796.744,760.1,856.767,1385.711,1478.668,31.711,123.41,225.166,128.779,450.832,291.021,2.575,14.317,108.094,46.263,1.677,3.416
0,20482.9187201539,419549959.296433,778.088,786.92,758.766,866.752,1382.629,1469.128,26.883,127.574,227.896,126.701,453.522,296.67,3.461,12.507,102.414,40.317,2.033,3.327
0,18661.4976051652,348251492.867585,781.287,779.611,757.352,873.131,1388.04,1469.738,34.145,130.148,236.169,117.075,449.109,290.197,4.531,20.298,113.722,55.611,1.982,3.483
0,23897.3457017802,571083131.590393,783.426,778.364,762.333,877.458,1382.571,1478.347,31.434,124.779,240.394,108.454,449.913,298.828,8.505,24.159,112.17,52.267,1.846,3.803
0,25740.1790445442,662556817.245193,782.391,777.903,769.668,873.837,1385.759,1476.706,27.748,125.69,242.557,110.097,449.952,290.795,16.228,22.445,104.036,44.12,1.904,3.763
0,24748.1958460344,612473197.633675,780.002,769.519,763.736,865.929,1378.273,1476.443,18.411,115.512,233.119,113.065,450.361,287.979,23.861,21.248,102.034,44.126,1.607,2.971
0,22779.2984258636,518896436.77455,782.055,771.627,767.905,858.852,1376.486,1477.109,17.843,121.594,232.273,111.999,457.888,296.389,31.833,19.775,100.653,43.363,1.64,3.356
0,26256.4854003698,689403025.579835,776.644,777.925,767.212,857.954,1379.302,1474.934,21.081,115.375,232.849,112.431,470.726,293.906,36.095,28.294,97.743,47.92,2.11,3.742
0,28359.5414891409,804263593.474303,782.46,780.698,772.075,855.023,1373.518,1478.808,8.218,112.535,227.804,112.577,472.399,284.196,35.526,27.022,95.847,43.296,2.598,3.427
0,30775.2369779169,947115211.046945,786.652,774.919,776.547,861.186,1371.343,1478.178,6.536,113.035,223.383,110.907,481.156,278.488,23.444,35.881,93.37,41.975,3.379,2.284
0,25433.7365198469,646874953.360995,788.453,771.446,777.615,857.809,1376.329,1477.742,16.762,121.758,222.832,109.802,489.547,280.969,25.674,33.334,94.131,34.634,3.753,1.47
0,27553.9045268241,759217654.673337,782.699,768.057,784.222,850.172,1380.212,1472.988,16.674,121.511,226.236,105.685,486.046,282.841,18.201,33.215,92.668,31.176,3.001,1.484
0,23901.6622097651,571289456.389712,773.526,756.7,781.358,854.534,1371.928,1474.02,12.58,121.169,221.492,99.846,482.818,280.352,14.679,31.021,97.398,26.748,3.98,1.506
0,27222.7843065322,741079985.399974,772.754,759.976,783.441,858.826,1374.02,1469.738,15.283,125.924,223.328,102.642,480.854,271.698,15.759,34.046,88.308,27.038,4.111,1.412
0,22116.867291354,489155818.783364,770.433,754.673,776.475,870.333,1366.475,1471.636,16.404,129.905,221.028,104.308,483.683,276.922,17.199,40.38,93.264,30.348,4.437,1.02
0,20537.5574639682,421791266.585794,766.06,752.557,783.502,874.494,1365.047,1463.41,11.105,128.075,221.94,109.434,486.256,280.986,12.173,39.25,87.711,31.6,4.031,1.503
0,24726.6044368711,611404966.977493,766.02,756.582,776.646,874.515,1367.745,1465.391,12.927,133.381,218.79,112.634,483.875,277.604,16.167,42.692,88.405,36.969,4.496,1.646
0,22558.2597979104,508875085.110022,772.173,759.294,779.971,874.838,1367.412,1461.041,17.58,132.048,226.38,116.006,482.638,284.407,11.605,35.807,85.959,37.182,4.809,1.532
0,21429.5819868096,459226984.129394,771.297,753.115,775.954,876.921,1366.703,1454.05,15.243,141.061,226.032,118.575,480.448,290.302,2.634,33.668,87.016,36.904,4.883,3.044
0,22631.5554378034,512187301.53437,777.736,753.578,771.977,871.643,1368.813,1457.881,17.134,122.404,230.209,110.325,480.3,285.07,4.872,30.873,76.931,38.872,4.479,2.187
0,25947.9390408816,673295540.469305,772.041,760.483,778.628,862.717,1367.933,1458.795,16.209,121.623,224.205,113.244,479.868,281.836,7.819,34.438,84.802,39.89,4.292,1.957
0,28445.4804897937,809145360.295234,773.137,758.739,770.075,855.242,1371.814,1464.579,8.949,124.012,218.821,116.994,471.13,283.482,10.359,36.809,91.417,38.257,4.987,2.2
0,24207.8642484395,586020691.470877,770.488,758.052,765.652,855.625,1372.837,1461.499,6.688,123.602,215.437,119.054,464.645,277.605,12.396,35.542,97.777,36.554,5.629,1.68
0,24830.8031669195,616568785.914301,772.956,754.725,774.058,860.488,1377.354,1474.175,7.328,125.218,221.313,117.372,463.445,274.949,10.55,36.89,98.924,38.074,5.054,1.735
0,28018.4713526679,785034736.940272,776.85,757.548,763.217,857.588,1375.796,1469.984,6.772,122.077,228.364,112.979,465.963,274.505,10.188,29.815,105.071,39.226,5.143,1.729
0,22612.2100706469,511312044.279065,778.506,758.429,757.576,844.25,1386.463,1469.494,6.555,125.726,228.33,121.364,463.517,275.078,9.67,25.282,100.182,45.616,4.756,1.735
0,20473.2116134314,419152393.768344,786.071,755.553,756.469,847.408,1381.313,1478.034,19.37,126.773,223.073,118.055,458.266,265.942,7.925,21.298,93.35,39.076,5.052,2.298
0,18938.3290313031,358660306.497897,784.485,754.31,764.067,848.514,1384.421,1465.65,14.392,133.14,226.692,121.987,454.693,265.28,8.329,14.943,109.352,43.924,4.52,2.369
0,21163.0531842978,447874820.081419,776.589,755.564,762.034,848.251,1389.471,1461.461,16.42,137.008,230.542,117.902,452.875,263.924,7.678,18.827,104.928,39.873,3.739,2.587
0,20182.2302124458,407322416.348159,773.668,762.438,757.828,841.064,1394.554,1472.614,11.549,130.772,223.362,114.44,454.6,265.067,2.2,16.19,103.506,36.246,3.847,2.077
0,23984.7694498095,575269165.560516,778.67,768.188,748.905,844.725,1400.899,1473.434,4.208,123.514,223.397,107.402,456.77,264.483,8.425,23.3,110.29,34.785,3.437,2.747
0,26012.4573733786,676647938.60184,785.514,770.183,744.99,848.785,1401.334,1476.582,9.892,125.821,219.787,115.062,455.272,274.21,9.541,33.005,111.906,37.135,2.825,3.373
0,24530.8804034322,601764093.367496,785.839,780.856,740.697,846.979,1404.294,1487.353,8.91,124.081,216.809,112.551,458.292,275.8,10.477,36.456,120.149,37.087,2.837,3.832
0,24347.2592902907,592789034.948649,786.249,781.185,730.954,850.911,1402.659,1489.364,17.985,137.272,218.01,112.63,457.949,281.371,5.949,33.738,120.598,26.245,2.395,4.765
0,22595.0356949864,510535638.05771,789.733,768.127,735.53,847.609,1405.109,1491.888,19.88,126.721,220.832,116.059,464.144,277.872,15.648,35.247,119.263,18.263,1.852,4.185
0,25431.9401403792,646783579.30383,789.555,766.496,740.799,846.256,1406.829,1495.124,13.958,137.305,212.687,107.537,458.753,277.148,17.505,35.921,123.642,17.563,2.314,4.552
0,26695.979371557,712675314.606597,786.386,763.534,742.837,851.529,1405.987,1491.964,5.602,141.403,209.101,114.778,463.567,282.197,19.934,30.884,126.306,14.033,2.743,4.786
0,20176.0341151718,407072352.616577,789.828,759.365,741.655,859.529,1403.781,1487.283,8.985,136.612,211.115,110.591,462.5,280.614,20.63,38.33,114.909,22.237,2.653,4.876
0,28321.5607959709,802110805.919874,782.304,754.656,748.441,859.602,1403.91,1487.679,7.518,136.868,218.987,103.703,461.98,271.033,23.523,32.921,117.711,17.677,1.634,4.73
0,26124.726282219,682501323.320862,786.449,757.853,745.19,864.661,1401.693,1489.754,1.736,135.507,221.49,104.672,468.383,270.97,15.326,34.59,124.152,17.843,1.715,4.735
0,25755.535017544,663347584.039936,795.499,759.141,741.743,865.687,1395.736,1494.964,5.122,129.822,219.612,101.817,466.405,277.024,15.591,33.506,131.475,16.59,1.09,4.182
0,23276.5062229534,541795741.947187,796.322,757.281,745.571,872.702,1399.065,1493.536,9.72,133.856,220.145,95.765,476.938,269.795,19.371,34.422,136.016,13.109,1.021,3.867
0,26090.0156445021,680688916.330367,794.73,761.833,749.016,866.693,1396.308,1496.156,7.746,133.08,230.108,93.374,476.066,268.345,15.506,31.313,135.484,9.852,1.792,4.196
0,22873.4271332718,523193668.821093,800.908,762.397,753.13,864.99,1391.831,1493.072,11.161,130.086,224.273,102.999,474.914,271.471,18.095,37.333,135.319,12.612,1.255,4.075
0,24785.3948096656,614315795.870998,800.158,757.748,756.817,867.113,1398.438,1491.879,17.819,141.365,217.859,106.664,474.899,273.734,16.08,40.359,125.037,7.923,1.434,3.427
0,25463.9358417802,648412028.554296,805.311,751.579,751.679,865.496,1396.92,1496.442,21.338,134.822,223.432,113.463,472.419,273.496,19.667,48.288,138.037,9.192,1.093,2.91
0,24938.5346539262,621930510.685078,799.878,741.982,761.205,860.643,1408.311,1496.81,20.461,138.667,213.95,115.042,465.869,279.189,20.98,43.394,141.724,10.523,1.446,2.492
0,18794.8782501479,353247448.437884,803.284,740.239,770.447,865.095,1408.667,1496.788,27.858,138.866,213.278,113.995,465.028,275.704,20.48,40.057,142.403,8.541,1.27,1.23
0,25807.0602396611,666004358.213499,805.254,733.276,761.43,869.109,1417.566,1496.391,26.463,138.18,218.507,102.262,464.892,272.443,14.034,39.21,143.469,10.67,1.395,1.696
0,25268.8302550367,638513782.457858,805.436,735.906,759.773,868.612,1427.768,1499.648,26.568,137.144,218.174,105.182,465.849,275.324,10.188,39.333,148.034,3.541,1.413,1.433
0,26802.0523395708,718350009.61309,802.354,733.625,757.012,868.639,1436.711,1497.7,21.555,133.206,211.395,99.694,470.199,269.265,8.423,37.717,152.754,10.651,1.8,1.683
0,21665.3706031017,469388283.369745,790.407,737.817,757.828,868.748,1437.098,1497.187,18.339,128.756,201.798,96.372,467.922,269.879,7.333,38.739,154.184,3.66,1.544,3.052
0,22097.9547265996,488319603.098846,792.272,729.98,763.417,870.404,1440.419,1498.945,6.672,125.802,198.686,98.873,466.857,268.428,5.902,42.764,152.829,7.669,1.804,2.559
0,21629.8301061822,467849550.422308,790.335,726.5,766.738,862.915,1435.153,1498.253,14.15,121.452,204.053,106.033,462.62,259.182,11.921,43.011,162.22,4.063,1.905,2.051
0,22767.463760772,518357406.098065,788.547,724.833,764.928,867.696,1424.159,1499.958,21.933,117.323,199.483,100.997,462.312,261.951,10.155,43.351,155.91,2.554,1.383,1.861
0,21837.1808091445,476862465.69127,794.812,720.773,767.31,876.321,1424.465,1492.518,27.316,117.011,194.739,103.984,462.715,265.25,10.971,44.94,153.52,2.908,1.232,1.958
0,22637.9717498693,512477764.947881,802.036,713.69,768.776,869.015,1428.578,1497.626,19.284,120.146,193.478,104.73,468.481,269.731,7.482,41.627,157.146,17.404,1.554,1.716
0,22011.9701783818,484526831.133968,810.985,718.02,770.867,879.835,1431.085,1498.267,22.148,117.412,199.937,98.176,468.037,272.175,4.141,39.298,157.264,19.952,1.083,2.08
0,22065.5873943186,486890147.056312,797.447,713.873,771.584,876.219,1429.937,1493.814,13.563,125.145,196.306,109.778,464.116,281.434,3.956,41.673,160.466,21.296,1.322,1.455
0,19780.1424856358,391254036.752054,790.271,710.104,766.658,895.134,1421.623,1489.122,16.464,122.009,194.494,104.641,470.064,275.407,6.242,45.193,167.178,19.129,1.593,2.011
0,22965.0873161699,527395235.439308,788.265,715.185,759.637,891.544,1429.376,1483.153,21.124,120.693,196.675,109.969,472.353,279.36,5.831,45.226,169.387,14.977,1.611,2.197
0,23172.0800600692,536945294.310258,788.099,720.884,753.284,889.894,1429.3,1484.195,20.655,124.814,194.507,113.566,473.446,280.983,3.342,44.248,159.919,9.133,2.676,1.952
0,22576.3944488964,509693586.31216,779.198,713.801,756.442,884.588,1431.371,1477.737,18.268,120.837,206.016,116.255,476.326,276.442,7.442,37.348,159.236,16.953,2.827,2.232
0,19814.1623080181,392601027.968485,775.46,711.438,752.78,887.381,1431.981,1476.702,18.789,127.187,212.002,118.348,475.928,281.308,4.247,37.327,152.774,20.171,2.977,2.041
0,24016.9477952116,576813781.397918,778.467,708.417,755.407,880.043,1430.308,1476.256,21.987,128.94,210.903,118.953,474.854,282.168,3.337,36.08,155.609,22.22,2.51,2.132
0,20363.4141539155,414668636.003886,774.932,712.612,764.758,876.223,1430.765,1473.928,20.988,127.45,216.977,115.687,468.967,285.124,2.603,39.397,154.442,25.386,2.367,1.466
0,21205.291183697,449664374.185379,775.244,713.367,767.084,880.303,1440.376,1471.79,9.12,123.288,210.036,110.817,469.822,283.042,1.285,40.512,143.073,17.606,3.082,1.551
0,26546.8906030326,704737400.689381,766.247,716.476,761.855,878.603,1430.372,1469.054,8.761,132.88,207.131,121.626,469.362,287.154,7.951,34.73,156.131,9.925,3.65,1.491
0,21162.1727394342,447837555.053652,761.17,721.207,762.672,881.684,1430.52,1461.997,12.13,142.448,205.125,114.778,477.302,289.045,4.478,33.608,151.624,9.095,4.745,2.054
0,24517.7110496369,601118155.113487,760.575,721.665,764.518,887.636,1429.84,1460.637,12.832,143.483,201.102,116.484,476.317,287.237,3.852,29.482,152.703,13.595,5.115,2.097
0,21736.5951736807,472479569.744478,754.283,725.353,765.502,881.984,1433.763,1476.396,10.893,146.598,194.736,124.503,479.735,283.447,10.995,21.6,156.34,16.889,4.621,2.392
0,18250.541658213,333082270.818167,756.939,715.453,754.241,888.405,1426.583,1483.106,17.392,155.015,201.59,115.659,481.813,284.658,6.75,13.973,159.512,9.073,5.216,2.436
0,23548.2296489292,554519119.598709,750.978,705.287,756.379,890.128,1415.066,1494.345,15.985,155.221,202.031,115.59,480.89,284.359,1.117,12.711,158.326,7.803,5.253,2.536
0,26783.5314828377,717357558.692161,748.719,705.319,763.884,897.031,1422.864,1489.538,20.216,163.472,199.932,109,476.957,289.023,14.448,13.53,157.626,8.465,5.242,2.074
0,21298.4559948134,453624227.763002,750.733,713.192,767.617,894.367,1425.083,1489.475,9.31,162.491,191.993,106.802,473.203,289.139,17.629,13.869,155.346,5.895,5.386,1.745
0,27007.5751639617,729409116.237041,752.816,705.162,760.302,886.986,1441.932,1488.726,3.129,160.452,190.271,106.194,483.138,293.335,22.536,6.546,161.65,6.975,5.015,1.286
0,27137.3265776989,736434493.784683,750.117,703.242,761.966,888.67,1435.001,1485.792,6.397,158.942,193.712,105.885,484.111,290.236,23.911,9.297,151.496,2.614,4.116,1.717
0,22847.6432770955,522014803.317406,745.814,700.972,768.048,900.826,1438.818,1488.551,7.77,157.341,193.716,108.429,487.068,290.167,21.156,2.477,148.34,6.713,3.675,1.332
0,23063.9625700096,531946369.430803,741.349,701.09,770.056,899.309,1433.655,1496.137,10.349,151.297,198.564,102.119,487.052,281.158,30.54,7.109,145.567,4.5,3.414,1.054
0,30662.2515190008,940173668.214467,737.437,706.225,775.149,901.001,1425.989,1499.772,10.128,154.647,192.491,106.668,486.899,280.74,22.438,7.512,153.169,5.042,2.979,1.053
0,24257.9844048854,588449807.387664,726.578,701.371,776.19,910.627,1425.573,1498.488,9.594,151.344,197.194,106.021,484.863,275.468,22.565,14.811,149.713,7.288,3.533,1.467
0,29475.0349126447,868777683.101626,727.794,699.176,769.895,914.957,1429.718,1497.995,9.032,145.931,199.851,104.459,483.997,276.225,29.042,8.25,146.282,9.631,4.379,1.57
0,21956.6489683995,482094433.921519,719.554,691.932,760.886,913.567,1433,1494.341,6.174,144.888,201.649,97.054,483.239,268.575,44.443,3.243,147.375,11.917,4.983,1.9
0,29642.1489975451,878656997.192662,714.895,697.46,760.509,914.084,1426.682,1497.958,6.663,141.104,198.358,88.972,488.122,275.766,52.788,4.809,143.023,6.744,5.291,1.984
0,30705.2004164092,942809332.611855,715.99,693.258,760.008,920.307,1426.224,1488.935,10.736,133.9,194.863,104.904,489.054,273.279,60.098,1.152,141.452,2.923,5.581,2.171
0,22192.4159527987,492503325.822032,724.745,696.4,766.041,927.253,1420.281,1486.538,5.503,140.096,196.726,105.058,489.153,271.768,59.615,7.135,141.17,1.021,6.535,1.943
0,32080.6017426575,1029165008.171,722.731,695.904,775.242,933.55,1421.18,1483.557,7.998,149.173,200.762,105.977,494.922,266.422,63.41,6.746,140.493,1.431,5.301,1.888
0,45345.8189503575,2056243296.2786,717.478,699.324,776.785,940.991,1420.52,1483.294,9.354,157.796,196.481,109.715,487.989,270.883,60,7.352,139.172,1.626,4.939,2.184
0,32287.7840172409,1042500996.74399,719.581,700.204,772.869,935.181,1412.359,1481.1,4.681,162.151,196.446,109.913,487.14,275.432,58.519,14.861,140.271,10.645,4.432,2.528
0,35160.1631117784,1236237070.04686,724.953,701.314,772.465,942.996,1417.64,1480.522,3.322,151.273,199.236,116.666,484.073,272.117,55.203,21.247,135.499,3.513,4.32,2.208
0,33242.1229762805,1105038739.97015,721.869,694.106,780.087,944.485,1430.573,1480.556,11.259,149.206,191.168,125.281,487.235,272.081,53.2,22.748,144.673,3.341,4.151,2.222
0,28443.9675808951,809059291.743011,723.516,690.345,778.522,940.976,1434.386,1474.224,13.18,150.075,194.355,118.362,488.196,274.608,54.235,24.366,144.596,7.033,4.617,2.069
0,27396.8484452829,750587304.733799,718.948,700.439,776.418,945.73,1433.437,1480.656,18.081,157.099,195.288,115.101,490.772,270.233,54.184,28.14,146.215,4.676,4.971,1.618
0,32170.4532202292,1034938060.39495,720.222,703.288,778.113,946.12,1445.677,1480.826,25.735,154.936,188.428,121.56,486.704,270.297,53.312,30.363,145.973,9.718,6.225,1.334
0,32699.738896805,1069272923.91922,716.203,705.665,785.754,939.72,1443.874,1469.559,21.384,155.148,189.137,119.13,493.206,265.069,55.646,32.996,147.352,14.436,5.318,1.326
0,31690.9889675558,1004318781.74174,710.21,708.124,786.82,947.548,1441.882,1476.61,24.904,160.356,192.592,114.365,489.869,272.748,57.2,36.557,155.346,15.67,4.75,1.951
0,35167.5219369595,1236754599.18653,705.15,704.933,774.005,954.787,1445.058,1477.554,17.325,161.546,195.97,107.62,474.949,274.888,66.694,38.91,151.654,15.617,5.183,1.131
0,27827.5144894631,774370562.661279,711.007,697.945,781.753,965.134,1438.387,1479.781,11.094,161.643,188.781,103.8,469.075,277.191,71.674,38.398,146.066,22.262,4.762,1.456
0,31147.1265163052,970143490.222724,714.251,703.541,777.223,965.079,1445.743,1483.314,14.828,160.918,194.399,101.311,469.114,269.498,74.624,34.925,142.494,23.618,4.82,1.71
0,27965.3651240739,782061646.522766,707.059,702.033,787.394,965.579,1453.102,1481.063,17.042,162.853,195.917,101.805,467.622,272.642,78.096,43.635,142.353,23.835,4.562,1.776
0,34169.4391636774,1167550572.76025,708.396,707.23,788.856,969.071,1448.462,1475.55,9.023,166.911,189.155,106.961,469.561,271.464,75.934,37.128,148.026,24.561,4.578,1.299
0,34778.1815898147,1209521914.69413,708.999,707.186,780.413,967.777,1453.407,1477.394,9.66,164.877,186.633,110.377,469.94,274.807,79.902,37.99,149.827,27.721,3.561,1.17
0,30730.5258096049,944365216.53479,717.882,697.856,784.743,970.105,1460.032,1482.425,9.897,164.997,188.102,113.843,473.54,276.272,82.144,37.909,144.31,21.762,3.049,1.296
0,34457.3637582883,1187309917.171,718.097,692.422,780.287,975.778,1460.07,1489.233,7.78,169.238,178.948,112.312,475.714,269.4,87.002,46.608,154.573,26.953,3.212,1.89
0,32370.1043485507,1047823655.53606,712.108,694.648,782.798,972.418,1467.334,1497.149,3.276,165.722,181.033,110.476,466.467,269.97,90.788,50.783,155.851,23.233,3.301,1.562
0,16752.8717012367,280658710.238099,712.108,694.648,782.798,972.418,1467.334,1497.149,3.276,165.722,181.033,110.476,466.467,269.97,90.788,50.783,155.851,23.233,3.301,1.562
